investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV000029,23-06-2024,125499,Redemption,500,West Bengal,Bhopal,B30,26-35,Female,6.6,Net Banking,Verified
INV000029,01-08-2025,119555,SIP,2000,West Bengal,Bhopal,B30,26-35,Female,6.6,Mandate,Verified
INV000029,11-09-2023,120846,Lumpsum,3000,West Bengal,Bhopal,B30,26-35,Female,6.6,Mandate,Verified
INV000029,07-08-2022,125358,Lumpsum,1000,West Bengal,Bhopal,B30,26-35,Female,6.6,Cheque,Verified
INV000029,06-01-2024,119006,SIP,25000,West Bengal,Bhopal,B30,26-35,Female,6.6,Net Banking,Verified
INV000030,05-11-2025,118632,Redemption,25000,West Bengal,Mumbai,T30,18-25,Female,36.0,Mandate,Verified
INV000030,10-08-2023,120717,Redemption,25000,West Bengal,Mumbai,T30,18-25,Female,36.0,Net Banking,Verified
INV000030,25-03-2023,120846,Redemption,100000,West Bengal,Mumbai,T30,18-25,Female,36.0,Net Banking,Verified
INV000030,20-10-2025,125494,SIP,3000,West Bengal,Mumbai,T30,18-25,Female,36.0,UPI,Verified
INV000030,25-09-2023,120511,SIP,3000,West Bengal,Mumbai,T30,18-25,Female,36.0,Cheque,Verified
INV000031,30-04-2024,118989,SIP,10000,Karnataka,Hyderabad,T30,36-45,Female,11.7,UPI,Verified
INV000031,09-01-2025,119553,Redemption,10000,Karnataka,Hyderabad,T30,36-45,Female,11.7,Cheque,Verified
INV000031,13-07-2023,120505,SIP,25000,Karnataka,Hyderabad,T30,36-45,Female,11.7,Mandate,Verified
INV000031,28-08-2023,125360,SIP,100000,Karnataka,Hyderabad,T30,36-45,Female,11.7,Mandate,Verified
INV000031,04-06-2022,119847,SIP,100000,Karnataka,Hyderabad,T30,36-45,Female,11.7,Mandate,Verified
INV000031,15-02-2025,119553,SIP,5000,Karnataka,Hyderabad,T30,36-45,Female,11.7,Mandate,Verified
INV000031,29-01-2022,125496,Redemption,1000,Karnataka,Hyderabad,T30,36-45,Female,11.7,UPI,Verified
INV000031,20-07-2024,119553,SIP,500,Karnataka,Hyderabad,T30,36-45,Female,11.7,Cheque,Verified
INV000031,20-02-2024,119553,SIP,1000,Karnataka,Hyderabad,T30,36-45,Female,11.7,UPI,Verified
INV000031,23-08-2024,119551,Redemption,1000,Karnataka,Hyderabad,T30,36-45,Female,11.7,Cheque,Verified
INV000031,03-11-2023,119009,SIP,500,Karnataka,Hyderabad,T30,36-45,Female,11.7,UPI,Verified
INV000031,25-07-2025,120850,SIP,50000,Karnataka,Hyderabad,T30,36-45,Female,11.7,Mandate,Verified
INV000031,27-08-2022,125494,SIP,2000,Karnataka,Hyderabad,T30,36-45,Female,11.7,UPI,Verified
INV000032,05-10-2022,120509,Lumpsum,50000,Delhi,Chennai,T30,36-45,Male,19.5,Net Banking,Verified
INV000032,05-10-2025,119004,Lumpsum,10000,Delhi,Chennai,T30,36-45,Male,19.5,Cheque,Verified
INV000032,13-11-2022,125501,SIP,500,Delhi,Chennai,T30,36-45,Male,19.5,Mandate,Verified
INV000032,14-06-2025,125501,SIP,25000,Delhi,Chennai,T30,36-45,Male,19.5,UPI,Verified
INV000032,14-11-2025,119553,SIP,2000,Delhi,Chennai,T30,36-45,Male,19.5,Mandate,Verified
INV000032,29-06-2024,125358,SIP,100000,Delhi,Chennai,T30,36-45,Male,19.5,UPI,Verified
INV000032,05-11-2025,119553,Redemption,100000,Delhi,Chennai,T30,36-45,Male,19.5,Net Banking,Verified
INV000032,05-05-2022,125362,SIP,3000,Delhi,Chennai,T30,36-45,Male,19.5,UPI,Verified
INV000032,08-09-2022,120850,SIP,1000,Delhi,Chennai,T30,36-45,Male,19.5,UPI,Verified
INV000032,07-08-2025,119008,SIP,100000,Delhi,Chennai,T30,36-45,Male,19.5,UPI,Verified
INV000032,15-11-2023,125358,SIP,5000,Delhi,Chennai,T30,36-45,Male,19.5,Cheque,Verified
INV000032,25-02-2023,119092,Redemption,50000,Delhi,Chennai,T30,36-45,Male,19.5,UPI,Verified
INV000033,05-05-2025,125497,SIP,2000,Tamil Nadu,Bengaluru,T30,56+,Male,10.6,UPI,Verified
INV000033,24-09-2022,119004,SIP,25000,Tamil Nadu,Bengaluru,T30,56+,Male,10.6,UPI,Verified
INV000033,14-08-2022,119551,SIP,1000,Tamil Nadu,Bengaluru,T30,56+,Male,10.6,UPI,Verified
INV000034,18-04-2022,125494,Lumpsum,25000,Andhra Pradesh,Mumbai,T30,36-45,Male,35.9,Cheque,Verified
INV000034,21-08-2022,119092,Lumpsum,1000,Andhra Pradesh,Mumbai,T30,36-45,Male,35.9,Mandate,Verified
INV000034,12-01-2024,119002,Redemption,50000,Andhra Pradesh,Mumbai,T30,36-45,Male,35.9,UPI,Verified
INV000034,14-07-2024,119002,SIP,50000,Andhra Pradesh,Mumbai,T30,36-45,Male,35.9,Cheque,Verified
INV000034,30-03-2022,119003,SIP,10000,Andhra Pradesh,Mumbai,T30,36-45,Male,35.9,Mandate,Verified
INV000034,10-08-2025,119551,SIP,3000,Andhra Pradesh,Mumbai,T30,36-45,Male,35.9,Mandate,Verified
INV000035,27-06-2024,119092,SIP,2000,Pune,Ahmedabad,T30,46-55,Male,23.2,Net Banking,Verified
INV000035,30-05-2025,119847,SIP,2000,Pune,Ahmedabad,T30,46-55,Male,23.2,UPI,Verified
INV000035,18-07-2023,119009,Redemption,3000,Pune,Ahmedabad,T30,46-55,Male,23.2,Cheque,Verified
INV000035,29-12-2025,120848,Lumpsum,25000,Pune,Ahmedabad,T30,46-55,Male,23.2,Cheque,Verified
INV000035,22-12-2024,120507,Lumpsum,100000,Pune,Ahmedabad,T30,46-55,Male,23.2,Cheque,Verified
INV000036,26-08-2025,119005,SIP,25000,Delhi,Indore,B30,56+,Male,3.1,Mandate,Verified
INV000036,13-07-2024,120717,Lumpsum,10000,Delhi,Indore,B30,56+,Male,3.1,Net Banking,Verified
INV000036,17-07-2024,125362,Lumpsum,100000,Delhi,Indore,B30,56+,Male,3.1,UPI,Verified
INV000036,03-10-2023,119555,SIP,50000,Delhi,Indore,B30,56+,Male,3.1,Net Banking,Verified
INV000036,06-02-2024,119847,Lumpsum,1000,Delhi,Indore,B30,56+,Male,3.1,UPI,Verified
INV000036,06-07-2022,120841,SIP,2000,Delhi,Indore,B30,56+,Male,3.1,Mandate,Verified
INV000037,16-04-2025,119005,Redemption,1000,Kerala,Bengaluru,T30,18-25,Female,30.7,Net Banking,Verified
INV000037,04-10-2025,120716,Lumpsum,5000,Kerala,Bengaluru,T30,18-25,Female,30.7,Net Banking,Verified
INV000037,24-09-2025,119555,SIP,5000,Kerala,Bengaluru,T30,18-25,Female,30.7,Net Banking,Verified
INV000037,14-05-2025,118991,SIP,500,Kerala,Bengaluru,T30,18-25,Female,30.7,UPI,Verified
INV000038,10-08-2022,125499,Redemption,2000,Tamil Nadu,Ahmedabad,T30,56+,Female,19.1,Net Banking,Verified
INV000038,24-08-2022,119849,Redemption,100000,Tamil Nadu,Ahmedabad,T30,56+,Female,19.1,UPI,Verified
INV000038,28-05-2024,119005,Redemption,2000,Tamil Nadu,Ahmedabad,T30,56+,Female,19.1,Cheque,Verified
INV000038,14-10-2025,119005,SIP,10000,Tamil Nadu,Ahmedabad,T30,56+,Female,19.1,Cheque,Verified
INV000038,09-09-2025,119849,SIP,10000,Tamil Nadu,Ahmedabad,T30,56+,Female,19.1,UPI,Verified
INV000038,14-07-2023,118991,SIP,1000,Tamil Nadu,Ahmedabad,T30,56+,Female,19.1,Net Banking,Verified
INV000038,13-01-2022,118989,SIP,25000,Tamil Nadu,Ahmedabad,T30,56+,Female,19.1,Cheque,Verified
INV000038,08-09-2025,125362,SIP,100000,Tamil Nadu,Ahmedabad,T30,56+,Female,19.1,UPI,Verified
INV000038,20-07-2025,119551,SIP,100000,Tamil Nadu,Ahmedabad,T30,56+,Female,19.1,Cheque,Verified
INV000038,17-03-2023,120509,Lumpsum,50000,Tamil Nadu,Ahmedabad,T30,56+,Female,19.1,Mandate,Verified
INV000038,30-11-2023,120505,SIP,5000,Tamil Nadu,Ahmedabad,T30,56+,Female,19.1,Net Banking,Verified
INV000038,27-10-2023,119006,Redemption,50000,Tamil Nadu,Ahmedabad,T30,56+,Female,19.1,UPI,Verified
INV000038,18-04-2022,119847,SIP,100000,Tamil Nadu,Ahmedabad,T30,56+,Female,19.1,Cheque,Verified
INV000039,21-09-2024,119008,Lumpsum,5000,Delhi,Ahmedabad,T30,18-25,Female,18.9,Mandate,Verified
INV000039,14-07-2023,125356,Redemption,25000,Delhi,Ahmedabad,T30,18-25,Female,18.9,UPI,Verified
INV000039,08-12-2023,119555,SIP,100000,Delhi,Ahmedabad,T30,18-25,Female,18.9,Net Banking,Verified
INV000039,20-10-2025,119007,Lumpsum,100000,Delhi,Ahmedabad,T30,18-25,Female,18.9,Cheque,Verified
INV000039,28-09-2025,118991,SIP,2000,Delhi,Ahmedabad,T30,18-25,Female,18.9,UPI,Verified
INV000039,20-03-2024,119008,SIP,500,Delhi,Ahmedabad,T30,18-25,Female,18.9,UPI,Verified
INV000039,23-02-2023,118991,SIP,2000,Delhi,Ahmedabad,T30,18-25,Female,18.9,UPI,Verified
INV000039,08-06-2023,120507,SIP,50000,Delhi,Ahmedabad,T30,18-25,Female,18.9,UPI,Verified
INV000039,16-01-2022,119001,Lumpsum,25000,Delhi,Ahmedabad,T30,18-25,Female,18.9,UPI,Verified
INV000039,22-09-2022,120509,Redemption,5000,Delhi,Ahmedabad,T30,18-25,Female,18.9,UPI,Verified
INV000039,21-10-2024,119005,SIP,100000,Delhi,Ahmedabad,T30,18-25,Female,18.9,UPI,Verified
INV000039,24-03-2024,120503,Lumpsum,3000,Delhi,Ahmedabad,T30,18-25,Female,18.9,UPI,Verified
INV000039,30-07-2024,119092,SIP,10000,Delhi,Ahmedabad,T30,18-25,Female,18.9,Cheque,Verified
INV000040,09-04-2024,119551,SIP,3000,West Bengal,Patna,B30,46-55,Female,38.2,UPI,Verified
INV000040,19-06-2025,120850,SIP,2000,West Bengal,Patna,B30,46-55,Female,38.2,UPI,Verified
INV000040,13-06-2024,125354,SIP,5000,West Bengal,Patna,B30,46-55,Female,38.2,Mandate,Verified
INV000040,21-04-2025,125362,Redemption,5000,West Bengal,Patna,B30,46-55,Female,38.2,UPI,Verified
INV000040,21-03-2024,118991,SIP,1000,West Bengal,Patna,B30,46-55,Female,38.2,UPI,Verified
INV000040,14-11-2023,120505,SIP,3000,West Bengal,Patna,B30,46-55,Female,38.2,Cheque,Verified
INV000040,20-07-2025,120716,Redemption,2000,West Bengal,Patna,B30,46-55,Female,38.2,Cheque,Verified
INV000040,02-02-2023,125499,SIP,25000,West Bengal,Patna,B30,46-55,Female,38.2,UPI,Verified
INV000041,10-11-2022,119092,SIP,25000,Karnataka,Chennai,T30,26-35,Male,8.9,Mandate,Verified
INV000041,08-08-2024,119006,Redemption,1000,Karnataka,Chennai,T30,26-35,Male,8.9,Mandate,Verified
INV000041,26-10-2025,119006,Redemption,3000,Karnataka,Chennai,T30,26-35,Male,8.9,Net Banking,Verified
INV000041,08-07-2025,120848,SIP,10000,Karnataka,Chennai,T30,26-35,Male,8.9,Mandate,Verified
INV000041,20-05-2022,119000,Lumpsum,2000,Karnataka,Chennai,T30,26-35,Male,8.9,Net Banking,Verified
INV000041,17-07-2023,119007,SIP,10000,Karnataka,Chennai,T30,26-35,Male,8.9,Net Banking,Verified
INV000041,05-11-2024,119092,SIP,500,Karnataka,Chennai,T30,26-35,Male,8.9,Mandate,Verified
INV000041,14-07-2024,120503,SIP,50000,Karnataka,Chennai,T30,26-35,Male,8.9,Net Banking,Verified
INV000042,27-02-2024,120850,Redemption,500,Pune,Jaipur,T30,36-45,Male,10.6,Cheque,Verified
INV000042,26-03-2022,120511,Redemption,500,Pune,Jaipur,T30,36-45,Male,10.6,UPI,Verified
INV000042,21-10-2023,119008,Lumpsum,2000,Pune,Jaipur,T30,36-45,Male,10.6,Cheque,Verified
INV000042,05-11-2022,118632,Lumpsum,10000,Pune,Jaipur,T30,36-45,Male,10.6,UPI,Verified
INV000042,05-12-2023,120841,Redemption,1000,Pune,Jaipur,T30,36-45,Male,10.6,UPI,Verified
INV000042,22-03-2022,125358,Lumpsum,50000,Pune,Jaipur,T30,36-45,Male,10.6,Mandate,Verified
INV000042,09-12-2024,119003,Redemption,25000,Pune,Jaipur,T30,36-45,Male,10.6,UPI,Verified
INV000042,16-01-2024,119553,SIP,1000,Pune,Jaipur,T30,36-45,Male,10.6,Mandate,Verified
INV000042,17-04-2024,125360,Redemption,500,Pune,Jaipur,T30,36-45,Male,10.6,UPI,Verified
INV000042,16-07-2025,125360,SIP,25000,Pune,Jaipur,T30,36-45,Male,10.6,Net Banking,Verified
INV000042,13-07-2022,119005,Lumpsum,25000,Pune,Jaipur,T30,36-45,Male,10.6,Net Banking,Verified
INV000042,01-06-2023,119008,SIP,2000,Pune,Jaipur,T30,36-45,Male,10.6,Net Banking,Verified
INV000042,16-06-2022,119007,SIP,50000,Pune,Jaipur,T30,36-45,Male,10.6,Net Banking,Verified
INV000043,22-12-2025,120841,SIP,2000,Kerala,Patna,B30,36-45,Female,13.6,Cheque,Verified
INV000043,11-02-2024,125360,SIP,10000,Kerala,Patna,B30,36-45,Female,13.6,Cheque,Verified
INV000043,11-07-2022,119555,Redemption,2000,Kerala,Patna,B30,36-45,Female,13.6,Net Banking,Verified
INV000043,07-02-2022,119553,SIP,100000,Kerala,Patna,B30,36-45,Female,13.6,UPI,Verified
INV000043,15-03-2023,125360,Lumpsum,25000,Kerala,Patna,B30,36-45,Female,13.6,UPI,Verified
INV000043,09-04-2023,125494,SIP,500,Kerala,Patna,B30,36-45,Female,13.6,UPI,Verified
INV000043,29-08-2023,125354,Redemption,50000,Kerala,Patna,B30,36-45,Female,13.6,Cheque,Verified
INV000043,14-12-2024,120503,SIP,100000,Kerala,Patna,B30,36-45,Female,13.6,Cheque,Verified
INV000043,26-09-2022,119008,Lumpsum,1000,Kerala,Patna,B30,36-45,Female,13.6,UPI,Verified
INV000044,31-03-2022,125501,SIP,3000,Kerala,Bhopal,B30,26-35,Male,27.7,UPI,Verified
INV000044,28-06-2024,119009,SIP,100000,Kerala,Bhopal,B30,26-35,Male,27.7,Mandate,Verified
INV000044,25-04-2023,119004,SIP,10000,Kerala,Bhopal,B30,26-35,Male,27.7,Net Banking,Verified
INV000044,18-08-2024,120846,SIP,50000,Kerala,Bhopal,B30,26-35,Male,27.7,Cheque,Verified
INV000044,21-06-2024,120850,SIP,25000,Kerala,Bhopal,B30,26-35,Male,27.7,Mandate,Verified
INV000044,26-10-2024,119003,Lumpsum,5000,Kerala,Bhopal,B30,26-35,Male,27.7,UPI,Verified
INV000044,13-02-2023,119008,SIP,5000,Kerala,Bhopal,B30,26-35,Male,27.7,Net Banking,Verified
INV000044,17-04-2022,119000,SIP,10000,Kerala,Bhopal,B30,26-35,Male,27.7,Cheque,Verified
INV000044,30-07-2022,119003,SIP,10000,Kerala,Bhopal,B30,26-35,Male,27.7,Net Banking,Verified
INV000044,21-06-2022,120505,SIP,5000,Kerala,Bhopal,B30,26-35,Male,27.7,Mandate,Verified
INV000044,17-11-2024,119847,Lumpsum,50000,Kerala,Bhopal,B30,26-35,Male,27.7,UPI,Verified
INV000044,31-03-2023,120511,SIP,2000,Kerala,Bhopal,B30,26-35,Male,27.7,UPI,Verified
INV000044,29-04-2024,118632,Lumpsum,100000,Kerala,Bhopal,B30,26-35,Male,27.7,Cheque,Verified
INV000045,15-10-2023,125354,SIP,2000,West Bengal,Pune,T30,36-45,Male,31.9,UPI,Verified
INV000045,09-10-2022,120503,SIP,100000,West Bengal,Pune,T30,36-45,Male,31.9,Mandate,Verified
INV000045,26-11-2025,125494,Lumpsum,1000,West Bengal,Pune,T30,36-45,Male,31.9,Mandate,Verified
INV000045,14-06-2025,125497,SIP,5000,West Bengal,Pune,T30,36-45,Male,31.9,UPI,Verified
INV000045,09-06-2023,125356,SIP,2000,West Bengal,Pune,T30,36-45,Male,31.9,Cheque,Verified
INV000045,31-05-2025,119003,Lumpsum,25000,West Bengal,Pune,T30,36-45,Male,31.9,UPI,Verified
INV000045,14-08-2023,125358,SIP,3000,West Bengal,Pune,T30,36-45,Male,31.9,UPI,Verified
INV000046,20-10-2024,119008,Redemption,500,West Bengal,Lucknow,B30,18-25,Male,4.9,UPI,Verified
INV000046,18-07-2025,119002,Redemption,5000,West Bengal,Lucknow,B30,18-25,Male,4.9,UPI,Verified
INV000046,22-10-2022,120507,Lumpsum,50000,West Bengal,Lucknow,B30,18-25,Male,4.9,UPI,Verified
INV000046,13-06-2025,125499,SIP,1000,West Bengal,Lucknow,B30,18-25,Male,4.9,Cheque,Verified
INV000046,03-05-2024,118989,SIP,10000,West Bengal,Lucknow,B30,18-25,Male,4.9,Cheque,Verified
INV000046,09-01-2024,119092,Redemption,25000,West Bengal,Lucknow,B30,18-25,Male,4.9,Cheque,Verified
INV000046,05-11-2024,119002,Redemption,10000,West Bengal,Lucknow,B30,18-25,Male,4.9,UPI,Verified
INV000046,10-03-2024,119000,SIP,2000,West Bengal,Lucknow,B30,18-25,Male,4.9,Mandate,Verified
INV000046,04-02-2024,125496,SIP,10000,West Bengal,Lucknow,B30,18-25,Male,4.9,Net Banking,Verified
INV000046,19-05-2022,125499,SIP,25000,West Bengal,Lucknow,B30,18-25,Male,4.9,UPI,Verified
INV000047,25-11-2023,118989,Lumpsum,1000,Rajasthan,Mumbai,T30,56+,Female,25.9,Mandate,Verified
INV000047,17-07-2025,118989,SIP,2000,Rajasthan,Mumbai,T30,56+,Female,25.9,UPI,Verified
INV000047,26-07-2024,120503,SIP,500,Rajasthan,Mumbai,T30,56+,Female,25.9,UPI,Verified
INV000047,31-03-2022,120846,SIP,25000,Rajasthan,Mumbai,T30,56+,Female,25.9,Net Banking,Verified
INV000047,28-09-2023,119002,Lumpsum,3000,Rajasthan,Mumbai,T30,56+,Female,25.9,Cheque,Verified
INV000047,27-08-2024,125496,SIP,2000,Rajasthan,Mumbai,T30,56+,Female,25.9,UPI,Verified
INV000047,09-08-2023,125499,SIP,10000,Rajasthan,Mumbai,T30,56+,Female,25.9,Net Banking,Verified
INV000047,14-07-2023,120716,SIP,2000,Rajasthan,Mumbai,T30,56+,Female,25.9,Mandate,Verified
INV000047,30-03-2024,120511,Lumpsum,2000,Rajasthan,Mumbai,T30,56+,Female,25.9,Net Banking,Verified
INV000047,18-01-2023,119001,Lumpsum,100000,Rajasthan,Mumbai,T30,56+,Female,25.9,Net Banking,Verified
INV000047,29-11-2024,119849,SIP,1000,Rajasthan,Mumbai,T30,56+,Female,25.9,Mandate,Verified
INV000047,11-06-2022,119555,Redemption,5000,Rajasthan,Mumbai,T30,56+,Female,25.9,UPI,Verified
INV000047,22-01-2025,120507,SIP,1000,Rajasthan,Mumbai,T30,56+,Female,25.9,UPI,Verified
INV000047,13-06-2022,120848,SIP,10000,Rajasthan,Mumbai,T30,56+,Female,25.9,Net Banking,Verified
INV000048,21-12-2023,120511,SIP,50000,Kerala,Bengaluru,T30,46-55,Female,17.2,Net Banking,Verified
INV000048,13-06-2025,119555,SIP,1000,Kerala,Bengaluru,T30,46-55,Female,17.2,UPI,Verified
INV000048,03-06-2022,125362,SIP,3000,Kerala,Bengaluru,T30,46-55,Female,17.2,Cheque,Verified
INV000049,18-05-2022,125358,SIP,50000,Karnataka,Lucknow,B30,26-35,Male,7.6,Net Banking,Verified
INV000049,24-02-2024,119006,SIP,100000,Karnataka,Lucknow,B30,26-35,Male,7.6,Cheque,Verified
INV000049,11-11-2022,120511,SIP,5000,Karnataka,Lucknow,B30,26-35,Male,7.6,Net Banking,Verified
INV000049,28-06-2024,119092,Redemption,100000,Karnataka,Lucknow,B30,26-35,Male,7.6,UPI,Verified
INV000049,20-12-2024,119553,Lumpsum,100000,Karnataka,Lucknow,B30,26-35,Male,7.6,Net Banking,Verified
INV000049,23-08-2025,119849,SIP,2000,Karnataka,Lucknow,B30,26-35,Male,7.6,UPI,Verified
INV000049,23-02-2022,118989,Lumpsum,25000,Karnataka,Lucknow,B30,26-35,Male,7.6,Cheque,Verified
INV000049,03-03-2024,119005,SIP,50000,Karnataka,Lucknow,B30,26-35,Male,7.6,Net Banking,Verified
INV000049,18-06-2023,120511,SIP,500,Karnataka,Lucknow,B30,26-35,Male,7.6,Cheque,Verified
INV000050,01-06-2022,120511,SIP,500,Telangana,Delhi,T30,36-45,Female,28.3,Mandate,Verified
INV000050,29-06-2022,120848,SIP,2000,Telangana,Delhi,T30,36-45,Female,28.3,UPI,Verified
INV000050,31-01-2025,119004,SIP,1000,Telangana,Delhi,T30,36-45,Female,28.3,Net Banking,Verified
INV000050,19-11-2022,118989,SIP,1000,Telangana,Delhi,T30,36-45,Female,28.3,Cheque,Verified
INV000050,05-04-2023,120716,SIP,3000,Telangana,Delhi,T30,36-45,Female,28.3,UPI,Verified
INV000050,30-04-2023,119001,SIP,5000,Telangana,Delhi,T30,36-45,Female,28.3,Net Banking,Verified
INV000050,08-02-2025,119006,SIP,500,Telangana,Delhi,T30,36-45,Female,28.3,Mandate,Verified
INV000051,07-09-2024,119003,Lumpsum,5000,Andhra Pradesh,Delhi,T30,56+,Male,36.4,Mandate,Verified
INV000051,23-03-2025,119092,SIP,3000,Andhra Pradesh,Delhi,T30,56+,Male,36.4,Net Banking,Verified
INV000051,08-08-2025,119092,Lumpsum,10000,Andhra Pradesh,Delhi,T30,56+,Male,36.4,Mandate,Verified
INV000051,24-10-2025,119003,SIP,1000,Andhra Pradesh,Delhi,T30,56+,Male,36.4,UPI,Verified
INV000051,03-02-2025,119007,SIP,50000,Andhra Pradesh,Delhi,T30,56+,Male,36.4,UPI,Verified
INV000051,05-06-2024,119002,SIP,10000,Andhra Pradesh,Delhi,T30,56+,Male,36.4,UPI,Verified
INV000051,27-11-2024,119847,SIP,2000,Andhra Pradesh,Delhi,T30,56+,Male,36.4,UPI,Verified
INV000051,28-11-2022,120848,SIP,3000,Andhra Pradesh,Delhi,T30,56+,Male,36.4,Net Banking,Verified
INV000051,28-11-2024,120507,SIP,1000,Andhra Pradesh,Delhi,T30,56+,Male,36.4,Net Banking,Verified
INV000051,07-02-2023,119005,SIP,3000,Andhra Pradesh,Delhi,T30,56+,Male,36.4,UPI,Verified
INV000051,04-07-2025,118991,Redemption,100000,Andhra Pradesh,Delhi,T30,56+,Male,36.4,Cheque,Verified
INV000051,11-07-2022,119002,SIP,3000,Andhra Pradesh,Delhi,T30,56+,Male,36.4,Cheque,Verified
INV000051,04-04-2025,119847,SIP,50000,Andhra Pradesh,Delhi,T30,56+,Male,36.4,Cheque,Verified
INV000052,06-08-2025,119006,SIP,1000,Andhra Pradesh,Mumbai,T30,56+,Male,24.1,UPI,Verified
INV000052,17-03-2025,125501,Redemption,100000,Andhra Pradesh,Mumbai,T30,56+,Male,24.1,UPI,Verified
INV000052,16-10-2024,119004,SIP,100000,Andhra Pradesh,Mumbai,T30,56+,Male,24.1,Net Banking,Verified
INV000052,16-09-2024,125358,Lumpsum,25000,Andhra Pradesh,Mumbai,T30,56+,Male,24.1,Net Banking,Verified
INV000052,17-07-2024,119092,SIP,1000,Andhra Pradesh,Mumbai,T30,56+,Male,24.1,UPI,Verified
INV000052,19-06-2024,125501,Lumpsum,3000,Andhra Pradesh,Mumbai,T30,56+,Male,24.1,Mandate,Verified
INV000052,22-02-2023,125360,Redemption,10000,Andhra Pradesh,Mumbai,T30,56+,Male,24.1,UPI,Verified
INV000053,25-09-2022,119553,Redemption,3000,Rajasthan,Visakhapatnam,B30,36-45,Female,35.0,Cheque,Pending
INV000053,06-08-2022,120848,SIP,500,Rajasthan,Visakhapatnam,B30,36-45,Female,35.0,Mandate,Pending
INV000053,08-09-2022,119849,Lumpsum,25000,Rajasthan,Visakhapatnam,B30,36-45,Female,35.0,UPI,Pending
INV000053,16-10-2022,125354,SIP,25000,Rajasthan,Visakhapatnam,B30,36-45,Female,35.0,Net Banking,Pending
INV000053,26-02-2024,119009,Lumpsum,10000,Rajasthan,Visakhapatnam,B30,36-45,Female,35.0,UPI,Pending
INV000053,24-11-2022,120848,Redemption,2000,Rajasthan,Visakhapatnam,B30,36-45,Female,35.0,Net Banking,Pending
INV000053,24-01-2023,120505,Lumpsum,5000,Rajasthan,Visakhapatnam,B30,36-45,Female,35.0,Cheque,Pending
INV000053,14-08-2024,119001,SIP,25000,Rajasthan,Visakhapatnam,B30,36-45,Female,35.0,Mandate,Pending
INV000054,17-03-2023,119007,SIP,500,West Bengal,Lucknow,B30,18-25,Male,4.5,UPI,Pending
INV000054,14-04-2022,120507,Lumpsum,5000,West Bengal,Lucknow,B30,18-25,Male,4.5,Cheque,Pending
INV000054,01-09-2025,119000,SIP,1000,West Bengal,Lucknow,B30,18-25,Male,4.5,Cheque,Pending
INV000054,17-01-2022,125354,Lumpsum,1000,West Bengal,Lucknow,B30,18-25,Male,4.5,UPI,Pending
INV000054,26-06-2023,119553,Lumpsum,3000,West Bengal,Lucknow,B30,18-25,Male,4.5,Net Banking,Pending
INV000054,03-04-2022,125362,SIP,10000,West Bengal,Lucknow,B30,18-25,Male,4.5,Cheque,Pending
INV000054,24-02-2025,120846,SIP,5000,West Bengal,Lucknow,B30,18-25,Male,4.5,Cheque,Pending
INV000055,27-07-2023,119009,Redemption,500,West Bengal,Lucknow,B30,36-45,Male,8.2,UPI,Verified
INV000055,21-09-2022,125354,Lumpsum,50000,West Bengal,Lucknow,B30,36-45,Male,8.2,Net Banking,Verified
INV000055,26-11-2023,119005,SIP,2000,West Bengal,Lucknow,B30,36-45,Male,8.2,UPI,Verified
INV000055,12-02-2023,119008,Redemption,1000,West Bengal,Lucknow,B30,36-45,Male,8.2,Mandate,Verified
INV000055,21-10-2024,120503,SIP,1000,West Bengal,Lucknow,B30,36-45,Male,8.2,UPI,Verified
INV000055,08-10-2022,125360,Lumpsum,5000,West Bengal,Lucknow,B30,36-45,Male,8.2,Cheque,Verified
INV000055,24-07-2024,119847,Redemption,1000,West Bengal,Lucknow,B30,36-45,Male,8.2,Cheque,Verified
INV000055,14-10-2022,120848,Redemption,3000,West Bengal,Lucknow,B30,36-45,Male,8.2,Net Banking,Verified
INV000055,29-11-2022,125362,Redemption,2000,West Bengal,Lucknow,B30,36-45,Male,8.2,Net Banking,Verified
INV000055,30-04-2025,125360,Redemption,50000,West Bengal,Lucknow,B30,36-45,Male,8.2,Cheque,Verified
INV000056,04-02-2022,119553,SIP,10000,Kerala,Coimbatore,B30,56+,Male,31.3,UPI,Verified
INV000056,03-05-2024,119007,SIP,3000,Kerala,Coimbatore,B30,56+,Male,31.3,UPI,Verified
INV000056,07-05-2025,119000,SIP,1000,Kerala,Coimbatore,B30,56+,Male,31.3,Cheque,Verified
INV000056,28-03-2025,120717,SIP,50000,Kerala,Coimbatore,B30,56+,Male,31.3,Cheque,Verified
INV000056,10-09-2024,120505,Redemption,2000,Kerala,Coimbatore,B30,56+,Male,31.3,Cheque,Verified
INV000056,18-02-2024,119847,SIP,1000,Kerala,Coimbatore,B30,56+,Male,31.3,UPI,Verified
INV000056,18-03-2025,120716,SIP,3000,Kerala,Coimbatore,B30,56+,Male,31.3,UPI,Verified
INV000056,22-06-2024,120848,Lumpsum,1000,Kerala,Coimbatore,B30,56+,Male,31.3,UPI,Verified
INV000056,25-04-2024,125356,Lumpsum,2000,Kerala,Coimbatore,B30,56+,Male,31.3,Cheque,Verified
